Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BIIB,BK,BKNG,BLK,BMY,BRK.B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,EMR,EXC,F,FB,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,XOM
1996-05-01,0.19883416593074799,,5.361824989318848,,4.538434982299805,279.9142761230469,11.150372505187988,,,,9.373502731323242,26.265600204467773,10.275548934936523,4.2916669845581055,7.6541595458984375,,,8.296943664550781,,57.98424530029297,8.287652969360352,,5.722720623016357,2.164088249206543,7.572022438049316,6.862890720367432,6.960790634155273,,4.319955825805664,6.174808502197266,11.476478576660156,16.587730407714844,3.656332492828369,15.247210502624512,,12.475013732910156,10.35710620880127,3.1552915573120117,5.901400566101074,,16.470687866210938,8.958636283874512,54.98811340332031,0.8453768491744995,,,,,7.0838751792907715,14.761066436767578,14.30727767944336,5.527370929718018,12.964927673339844,10.938983917236328,,11.907591819763184,12.743929862976074,15.489487648010254,21.969200134277344,3.1226718425750732,,13.479392051696777,,9.528841018676758,,16.38289451599121,1.8300296068191528,12.44146728515625,7.621283054351807,4.642093181610107,2.224733829498291,,4.853652000427246,,3.062138795852661,16.590572357177734,4.92210054397583,11.361681938171387,,,2.220663547515869,5.028306484222412,1.3615773916244507,3.947075843811035,6.1229567527771,3.4959311485290527,5.337437629699707,34.95368957519531,,,4.609469413757324,5.629034996032715,7.060844421386719,,3.5301496982574463,,8.849748611450195,5.081536769866943,4.286569118499756,8.398828506469727,9.349357604980469
1996-06-01,0.15982834994792938,,5.408448696136475,,4.385625839233398,292.90777587890625,10.119662284851074,,,,9.143006324768066,26.935544967651367,10.465543746948242,3.8541669845581055,7.561946868896484,,,8.746415138244629,,63.98326110839844,8.556015968322754,,6.158736228942871,2.2886407375335693,7.104615688323975,6.976174831390381,7.526356220245361,,4.467901706695557,6.1558074951171875,11.42887020111084,15.07524585723877,3.832540273666382,15.780548095703125,,13.388250350952148,10.995410919189453,3.3890044689178467,5.234460353851318,,17.62605094909668,9.013151168823242,57.64613342285156,0.6142666935920715,,,,,7.482231616973877,15.460469245910645,13.312583923339844,5.376375675201416,13.234646797180176,11.036656379699707,,12.684167861938477,13.253684043884277,15.765945434570312,22.108816146850586,3.293621301651001,,13.114383697509766,,9.48648452758789,,16.674882888793945,1.9152010679244995,12.44146728515625,7.375218391418457,4.6958441734313965,2.4192285537719727,,4.968493461608887,,3.645677089691162,17.71323585510254,4.988739013671875,11.71723747253418,,,2.1671230792999268,5.31353235244751,1.418048620223999,4.263459205627441,6.186079978942871,3.487082004547119,5.420675754547119,34.23406219482422,,,4.087062835693359,5.18025016784668,7.035675525665283,,3.4222147464752197,,9.044833183288574,5.358126640319824,4.320380210876465,8.236526489257812,9.675180435180664
1996-07-01,0.16743959486484528,,5.455073356628418,,3.7132647037506104,279.7898864746094,10.236791610717773,,,,8.963727951049805,27.36063575744629,10.968770027160645,2.5833330154418945,7.5988311767578125,,,8.418423652648926,,59.250247955322266,8.319228172302246,,5.704553604125977,1.7303396463394165,7.198101997375488,6.580512523651123,7.134811878204346,,4.083246231079102,5.946815490722656,11.210946083068848,14.866406440734863,3.515655994415283,13.960921287536621,,12.506590843200684,10.265421867370605,3.063138961791992,5.234460353851318,,16.71250343322754,9.303898811340332,54.65587615966797,0.4622201919555664,,,,,6.987573623657227,15.900266647338867,14.455585479736328,5.499916076660156,12.76675033569336,10.86085319519043,,12.166448593139648,12.066944122314453,13.582967758178711,21.862062454223633,2.9745140075683594,,13.009195327758789,,8.025402069091797,,15.708227157592773,1.94548499584198,12.433204650878906,6.568296432495117,4.607886791229248,2.3863589763641357,,4.976438045501709,,3.616790294647217,15.896899223327637,4.883899211883545,11.539457321166992,,,1.7693920135498047,5.198021411895752,1.3051060438156128,3.9171886444091797,5.933586597442627,3.4605295658111572,4.770193099975586,30.738691329956055,,,3.544170379638672,3.4620494842529297,6.939253807067871,,3.8358824253082275,,8.38863754272461,5.078221797943115,4.397809028625488,7.805827617645264,9.1600980758667
1996-08-01,0.18456381559371948,,5.62672233581543,,4.269297122955322,282.390869140625,10.916119575500488,,,,9.008522033691406,27.978958129882812,10.857165336608887,3.8958330154418945,8.299696922302246,,,8.599215507507324,,60.827938079833984,8.75133228302002,,5.938640117645264,1.9797581434249878,7.509703636169434,6.801863670349121,6.9172868728637695,,4.1621503829956055,6.439903259277344,11.40464973449707,15.967620849609375,3.658928394317627,14.333443641662598,,12.212700843811035,10.189390182495117,3.063138961791992,5.481538772583008,,16.094511032104492,9.384000778198242,55.53173828125,0.5899392366409302,,,,,7.369035243988037,16.71219253540039,15.38006591796875,5.84710168838501,13.167800903320312,11.714585304260254,,12.977544784545898,12.931681632995605,13.886157035827637,22.14171028137207,3.298600673675537,,13.009195327758789,,8.823810577392578,,17.261789321899414,1.6688863039016724,12.69929027557373,6.455329895019531,4.788684368133545,2.3271942138671875,,5.2243547439575195,,3.258578062057495,14.394832611083984,4.983850479125977,11.552499771118164,,,1.7693920135498047,5.209569931030273,1.6439321041107178,3.895545482635498,6.410831928253174,3.340027332305908,5.440388202667236,32.58917999267578,,,3.8440845012664795,3.96212100982666,7.382454872131348,,4.027675151824951,,8.07489013671875,5.2581610679626465,4.661055564880371,8.578279495239258,9.076569557189941
1996-09-01,0.16886650025844574,,6.1581339836120605,,4.560037612915039,299.48297119140625,11.829700469970703,,,,9.523299217224121,29.3065185546875,11.080368995666504,4.0,8.746317863464355,,,9.444439888000488,,69.13702392578125,9.577225685119629,,6.349778652191162,1.917404055595398,7.468077659606934,7.179747581481934,7.134811878204346,,4.896936893463135,6.725700378417969,12.244329452514648,16.06774139404297,3.6479063034057617,15.905096054077148,,12.314618110656738,11.02782917022705,3.152570962905884,5.113376140594482,,17.03493309020996,10.079108238220215,60.79265594482422,0.6872487664222717,,,,,7.889195442199707,17.893274307250977,16.795196533203125,6.9917988777160645,13.751714706420898,12.620251655578613,,13.204647064208984,13.521271705627441,15.737863540649414,23.830949783325195,3.732325553894043,,13.310731887817383,,10.881293296813965,,17.639041900634766,1.6688863039016724,13.618470191955566,7.131779193878174,5.1551666259765625,2.297451972961426,,5.889492034912109,,3.9345598220825195,14.144475936889648,5.554184436798096,12.673628807067871,,,1.7336983680725098,5.588379859924316,1.656481385231018,3.950550079345703,6.707296371459961,3.4474833011627197,5.227745056152344,33.30881118774414,,,4.5327301025390625,4.269857883453369,7.420439720153809,,4.353724956512451,,8.595269203186035,5.936788558959961,5.085808277130127,8.59490966796875,9.360973358154297
1996-10-01,0.17504997551441193,,6.345694065093994,,4.244297981262207,323.2323303222656,11.490035057067871,,,,9.677730560302734,29.57785987854004,12.104585647583008,3.6041669845581055,9.862874031066895,,,10.36315631866455,,76.34978485107422,8.719561576843262,,6.733502388000488,1.795202612876892,7.780545711517334,6.843852996826172,6.9172868728637695,,4.882141590118408,5.677783966064453,12.85532283782959,15.711101531982422,3.606048345565796,16.565195083618164,,12.908890724182129,10.890174865722656,3.3516805171966553,5.113376140594482,,17.303625106811523,10.042529106140137,64.96051788330078,0.568652868270874,,,,,7.620090484619141,17.791412353515625,17.402257919311523,8.0494966506958,13.215066909790039,13.506227493286133,,13.138680458068848,13.945974349975586,17.201854705810547,23.69874382019043,3.6638412475585938,,12.502954483032227,,10.923718452453613,,19.314434051513672,1.7403987646102905,14.384115219116211,7.634247303009033,5.365283966064453,2.436891555786133,,5.722205638885498,,3.911447763442993,14.892760276794434,5.808642387390137,12.868607521057129,,,1.6215178966522217,5.977187156677246,1.6313828229904175,3.88470721244812,6.937440872192383,3.4833028316497803,5.485174655914307,30.019058227539062,,,3.968803882598877,3.872364044189453,8.507246017456055,,4.628961563110352,,8.6491060256958,6.057128429412842,5.475821495056152,8.635641098022461,9.965356826782227
1996-11-01,0.18361254036426544,,6.9892258644104,,4.841869354248047,342.2021789550781,11.408045768737793,,,,10.810093879699707,30.818363189697266,13.308613777160645,4.0416669845581055,10.760916709899902,,,11.233542442321777,,84.67735290527344,10.107795715332031,,6.805197715759277,2.0761897563934326,9.030433654785156,7.637333869934082,8.091919898986816,,5.355562686920166,7.244296073913574,13.09972858428955,16.923524856567383,3.9479098320007324,18.60906982421875,,12.248583793640137,12.006726264953613,3.384864568710327,5.425662517547607,,19.023237228393555,10.85656452178955,69.8283920288086,0.6249092221260071,,,,,7.23822021484375,19.896509170532227,21.499881744384766,9.299379348754883,14.288368225097656,14.987873077392578,,13.30128002166748,15.324809074401855,18.66583824157715,23.96316909790039,3.7138919830322266,,13.135123252868652,,11.258861541748047,,21.179494857788086,1.945289969444275,16.160831451416016,8.866095542907715,6.132449150085449,2.4501712322235107,,5.504444122314453,,4.529654502868652,15.206947326660156,6.291234493255615,14.201682090759277,,,1.7133017778396606,6.511074066162109,1.7380505800247192,3.962440013885498,7.200474262237549,3.8137080669403076,6.158442497253418,29.813438415527344,,,5.257378101348877,4.423727989196777,8.82934856414795,,4.776827335357666,,9.131553649902344,6.69894552230835,5.834636688232422,8.309768676757812,10.611908912658691
1996-12-01,0.15887703001499176,,6.376683712005615,,4.581388473510742,322.1165771484375,10.18993854522705,,,,11.68939208984375,33.129066467285156,12.554089546203613,3.9583330154418945,10.123507499694824,,,10.764445304870605,,85.38302612304688,9.612786293029785,,6.777646064758301,2.2010743618011475,9.022379875183105,7.4892425537109375,8.744494438171387,,5.020221710205078,7.288336753845215,12.813323020935059,15.837389945983887,4.1133222579956055,17.56998634338379,,12.349143981933594,11.918533325195312,3.408489465713501,5.342828750610352,,19.130708694458008,10.414932250976562,66.38733673095703,0.6081845164299011,,,,,6.960492134094238,18.255699157714844,20.492597579956055,9.597140312194824,13.399271965026855,14.17503833770752,,13.724930763244629,14.53690242767334,17.893043518066406,24.300485610961914,3.2567994594573975,,12.769177436828613,,11.556266784667969,,21.11543083190918,2.128986120223999,15.50368881225586,8.618437767028809,6.459836959838867,2.468013048171997,,5.806888580322266,,3.8594508171081543,14.704243659973145,5.846584796905518,14.054769515991211,,,1.6266175508499146,6.176772117614746,1.436872124671936,4.029221057891846,8.3052978515625,3.7593576908111572,6.245418071746826,33.92564392089844,,,5.257378101348877,4.616064548492432,9.113554954528809,,4.725396633148193,,9.403860092163086,6.477572441101074,5.462066173553467,7.413613796234131,11.118639945983887
1997-01-01,0.1265312135219574,,6.847870349884033,,4.642678737640381,360.7489318847656,10.564741134643555,,,,12.903756141662598,33.323509216308594,13.978816986083984,3.875,10.910892486572266,,,12.60386848449707,,98.55500030517578,9.916177749633789,,7.1082634925842285,2.266449213027954,10.024860382080078,7.468082427978516,9.266551971435547,,5.503507137298584,7.618622303009033,13.084375381469727,15.73345947265625,4.413504600524902,18.3571720123291,,12.51602554321289,12.118462562561035,3.104762077331543,5.322118759155273,,22.032548904418945,10.396536827087402,69.84442138671875,0.7936804294586182,,,,,6.881512641906738,19.1752986907959,21.219655990600586,11.892207145690918,15.553923606872559,14.670676231384277,,15.0941743850708,14.644899368286133,21.3552188873291,24.433271408081055,3.0282514095306396,,12.804348945617676,,11.641240119934082,,21.68783187866211,2.262537717819214,17.73333168029785,9.919330596923828,7.974630355834961,2.3741204738616943,,6.623579502105713,,3.593679428100586,17.599740982055664,6.515772819519043,15.099486351013184,,,2.2844018936157227,6.503096103668213,1.7192268371582031,3.8956565856933594,7.836453437805176,3.985823631286621,5.98684549331665,28.168561935424805,,,6.480628490447998,5.000736236572266,9.163283348083496,,5.718900203704834,,9.76694393157959,6.618393898010254,5.9800238609313965,7.7558698654174805,11.756815910339355
1997-02-01,0.12367644906044006,,7.100061416625977,,4.47982120513916,360.3768310546875,11.454895973205566,,,,13.630725860595703,31.651493072509766,15.514062881469727,4.1458330154418945,11.66274356842041,,,12.976763725280762,,101.20480346679688,10.04787826538086,,7.641551494598389,2.1804800033569336,9.982357025146484,7.05351448059082,8.918513298034668,,4.388998031616211,8.152435302734375,12.714762687683105,16.523967742919922,3.8176827430725098,18.73345375061035,,11.8151273727417,12.179977416992188,3.0372657775878906,5.510416507720947,,22.140037536621094,9.956609725952148,69.42263793945312,0.7419852018356323,,,,,7.593997001647949,19.686187744140625,19.444297790527344,10.402253150939941,15.486595153808594,15.980140686035156,,15.909191131591797,15.39491081237793,21.416501998901367,23.50374412536621,3.3418264389038086,,12.171173095703125,,11.019082069396973,,23.405061721801758,2.574202299118042,18.02685546875,9.984375953674316,7.622806072235107,2.4411861896514893,,6.9626312255859375,,3.628344774246216,16.65350914001465,6.45413875579834,15.750428199768066,,,2.271655321121216,7.0158843994140625,1.6878540515899658,3.931140661239624,8.070878982543945,4.213237285614014,6.6829938888549805,28.065757751464844,,,6.377268314361572,5.128961086273193,9.201458930969238,,6.087234020233154,,10.151057243347168,6.879908561706543,6.246847629547119,8.613092422485352,11.373906135559082
1997-03-01,0.1388980895280838,,7.1174116134643555,,4.9247331619262695,349.5801696777344,10.471040725708008,,,,12.436415672302246,30.75979232788086,14.350504875183105,3.96875,11.096590042114258,,,11.733774185180664,,90.5889663696289,10.304691314697266,,7.35545539855957,2.0476207733154297,9.35453987121582,6.9682841300964355,9.614596366882324,,3.7972214221954346,8.13040542602539,13.834293365478516,16.294471740722656,3.674245834350586,18.38653564453125,,11.919835090637207,11.129806518554688,2.804401397705078,5.258988857269287,,22.40873146057129,10.01213264465332,66.9764175415039,0.5564889907836914,,,,,7.437593936920166,19.482162475585938,18.608871459960938,10.200627326965332,14.285521507263184,14.982624053955078,,14.539958000183105,14.17121696472168,20.241840362548828,22.30863380432129,3.4219391345977783,,13.317914009094238,,10.593636512756348,,21.662921905517578,2.1721301078796387,16.48587989807129,9.10551929473877,7.168369770050049,2.3923087120056152,,5.99391508102417,,3.564791202545166,16.33810043334961,5.948054790496826,15.045677185058594,,,2.299699544906616,7.0911407470703125,1.487068772315979,3.8181779384613037,8.240652084350586,3.846867084503174,6.670581340789795,25.39282989501953,,,6.191222667694092,4.885335922241211,8.666936874389648,,6.184167385101318,,8.921178817749023,6.758007526397705,5.843800067901611,9.10294246673584,12.319429397583008
